url	title	meta_description
https://www.miaohelaw.ca/en/faq/can-you-reconcile-after-separation/	Can you change your mind and reconcile after separating? | Miao He — Ontario Family Law	Yes, but the timing matters. Canadian law allows spouses to reconcile after separation. The key rule: if you resume living together for 90 days or less, the original separation date is preserved. If you live together for more than 90 days, the prior separation period is broken and you will need to recalculate your separation date if you separate again.
https://www.miaohelaw.ca/en/faq/child-custody-factors-ontario/	What factors does the court consider in child custody decisions? | Miao He — Ontario Family Law	The paramount consideration is always the best interests of the child. Relevant factors include each parent relationship with the child, ability to meet the child needs, each parent willingness to support the child relationship with the other parent, the child own views, and any history of family violence.
https://www.miaohelaw.ca/en/faq/child-preference-custody-ontario/	My child says they want to live with Dad after divorce — will the court listen? | Miao He — Ontario Family Law	Courts may consider a child
https://www.miaohelaw.ca/en/faq/child-relocation-vancouver-ex-objects/	After divorce I want to move with my child to Vancouver — my ex does not agree. Can I just move? | Miao He — Ontario Family Law	No. If the other parent does not agree, you cannot simply relocate with the child. Ontario and federal relocation rules require formal written notice and, if there is no agreement, a court determination based on the child
https://www.miaohelaw.ca/en/faq/child-spousal-support-ontario/	How are child support and spousal support calculated? | Miao He — Ontario Family Law	Child support is mandatory and formula-based under the Federal Child Support Guidelines: it depends on the paying parent income and number of children. Spousal support is not automatic — it requires an entitlement analysis — and is calculated using the Spousal Support Advisory Guidelines, which provide a range rather than a fixed amount.
https://www.miaohelaw.ca/en/faq/child-taken-china-ontario/	What if my spouse wants to take the children to China? | Miao He — Ontario Family Law	This is an emergency. China is not a signatory to the Hague Convention on international child abduction. Once a child is in China, recovery is extremely difficult. An Ontario court can issue a Non-Removal Order before the child leaves. You must act immediately.
https://www.miaohelaw.ca/en/faq/china-pension-social-insurance-equalization-ontario/	My spouse has pension and social insurance in China — can those be divided in an Ontario separation? | Miao He — Ontario Family Law	Yes, in principle. Ontario equalization of net family property is based on worldwide net family property. Chinese pension and social-insurance entitlements must be disclosed with a credible cash value; growth during the marriage is generally included in the holder
https://www.miaohelaw.ca/en/faq/common-law-spousal-support-ontario/	Can Common-Law Partners Claim Spousal Support in Ontario? | Miao He	Yes — common-law partners can claim spousal support in Ontario after 3 years cohabitation or with a child of the relationship. Same calculation as married couples, but no automatic property division rights.
https://www.miaohelaw.ca/en/faq/contested-vs-uncontested-divorce-ontario/	What is the difference between contested and uncontested divorce? | Miao He — Ontario Family Law	An uncontested divorce means both parties have agreed on all issues: property division, support, and parenting. It is resolved without a trial and is faster and less expensive. A contested divorce means one or more issues cannot be resolved by agreement and must be decided by a judge at trial.
https://www.miaohelaw.ca/en/faq/control-litigation-costs-hourly-ontario/	Ontario lawyers bill by the hour — how can I keep my litigation costs under control? | Miao He — Ontario Family Law	Much of the answer is the depth of your first consultation . You do not have to wait until mid-case to think about savings. In the first meeting, map strategy, likely direction, and a preliminary plan with counsel; retain once you share a strategic baseline. The most expensive pattern is re-asking the same questions. Efficient, targeted negotiation or litigation on a shared plan is usually the soundest way to save money.
https://www.miaohelaw.ca/en/faq/court-evidence-vs-emotional-noise-family-law/	In a family law case, how do I tell "court evidence" apart from "emotional noise"? | Miao He — Ontario Family Law	Emotional noise is usually subjective feeling without objective support — hard for a judge to credit on its own. Court evidence ties to verifiable facts: documents, transfers, third-party witnesses, medical or police records. Experienced counsel will press for details that can be turned into proof. Emotional harm is not always noise: family violence or personal injury can become central evidence in family or criminal proceedings, and telling the difference takes seasoned judgment.
https://www.miaohelaw.ca/en/faq/decision-making-parenting-time-ontario/	What is the difference between decision-making responsibility and parenting time? | Miao He — Ontario Family Law	Decision-making responsibility (formerly custody) is the authority to make major decisions about a child life: education, health care, religion, and extracurricular activities. Parenting time (formerly access) is the time a child spends with each parent. The two are separate — joint decision-making does not mean equal time.
https://www.miaohelaw.ca/en/faq/disclose-chinese-assets-ontario-divorce/	Must I Disclose Chinese Assets in an Ontario Divorce? | Miao He	Yes. Ontario courts calculate property and income worldwide. Chinese real estate, salaries, rental income, and bank accounts must be disclosed. Hiding them carries severe consequences.
https://www.miaohelaw.ca/en/faq/divorce-lawyer-cost-ontario/	How much does a divorce lawyer cost in Ontario? | Miao He — Ontario Family Law	An uncontested divorce with a fixed fee arrangement typically costs $2,000 to $5,000. Contested litigation is billed hourly — complex cases can cost $50,000 to $80,000+ per year in legal fees. Miao He initial 30-minute consultation is $220 + HST.
https://www.miaohelaw.ca/en/faq/divorce-requirements-ontario/	What are the requirements for divorce in Ontario? | Miao He — Ontario Family Law	There are three grounds for divorce in Ontario: one year of separation, adultery, or physical or mental cruelty. The vast majority of cases use the one-year separation ground. Separation for one year is a condition for the court to grant the divorce — not a condition for filing.
https://www.miaohelaw.ca/en/faq/divorce-timeline-ontario/	How long does a divorce take in Ontario? | Miao He — Ontario Family Law	An uncontested divorce typically takes 4 to 8 months from filing. A contested divorce involving property, support, or custody disputes can take 1 to 3 years or longer depending on complexity. The single most effective way to shorten the timeline is to reach agreement before filing.
https://www.miaohelaw.ca/en/faq/does-family-violence-affect-custody-parenting-time-ontario/	Does domestic violence affect custody and parenting time in Ontario? | Miao He	Impact depends on the type of family violence and child safety: economic abuse alone may weigh differently than physical assault or risks to the child; outcomes are evidence-driven.
https://www.miaohelaw.ca/en/faq/empathy-and-law-both-matter-ontario-family-lawyer/	In Ontario, why is empathy just as important as knowing the law when choosing a family lawyer? | Miao He — Ontario Family Law	Statutes set the frame, but family disputes arrive with intense emotion and lived context. Without empathy, counsel may not truly understand why you insist on a particular outcome or why you cannot compromise in this file. Hearing the &#34;why&#34; is what lets legal tools be aimed at your core interests. Knowing the law is the baseline; understanding the client at emotional depth is often what makes strategy credible in negotiation and in court.
https://www.miaohelaw.ca/en/faq/house-split-divorce-ontario/	Does the house have to be split 50/50 in a divorce? | Miao He — Ontario Family Law	No. Ontario uses equalization of net family property, not a simple 50/50 split of every asset. The matrimonial home full value at the date of separation is included in the calculation, but the outcome depends on the difference between each party net family property — not a mechanical division of the home itself.
https://www.miaohelaw.ca/en/faq/how-is-child-support-calculated-ontario/	How Is Child Support Calculated in Ontario? | Miao He	Ontario child support is set by the Federal Child Support Guidelines based on the payor
https://www.miaohelaw.ca/en/faq/husband-rrsp-divorce-ontario/	My husband has an RRSP in his name — can I get a share of it when we divorce? | Miao He — Ontario Family Law	Yes. An RRSP held in only one spouse name must still be disclosed and valued. Growth during the marriage is generally captured in the separation-date snapshot and addressed through equalization of net family property. What you ultimately receive depends on the overall equalization calculation — not on the RRSP alone.
https://www.miaohelaw.ca/en/faq/	FAQ | Ontario Family Law | Miao He — Divorce, Custody, Property	Answers to 54 Ontario family law questions: divorce requirements, property division, child custody, support, prenuptial agreements, cross-border assets. 647-930-6688.
https://www.miaohelaw.ca/en/faq/is-separation-the-same-as-divorce/	Is separation the same as divorce? | Miao He — Ontario Family Law	No. Separation and divorce are completely different things. Separation is a factual state — spouses stop living together as a couple, with no court process and no documents required. Divorce is a legal process — you must apply to a Canadian court and obtain a Divorce Order before the marriage is legally ended.
https://www.miaohelaw.ca/en/faq/lawyer-interrupts-during-family-law-consult/	Why does my family lawyer sometimes interrupt me — does that mean they do not respect me? | Miao He — Ontario Family Law	Not necessarily. Timing matters: if counsel has already heard the full narrative, later interruptions often filter out irrelevant detail, control hourly cost, and refocus on issues and evidence. If interruptions start from minute one and never let you finish, that can mean the full picture — and key facts hiding in detail — are being missed. True professionalism is disciplined triage after listening, not cold cutting you off at the outset.
https://www.miaohelaw.ca/en/faq/married-china-divorce-ontario/	Can I get divorced in Ontario if I was married in China? | Miao He — Ontario Family Law	Yes. Ontario courts recognize marriages performed in China as valid under Chinese law. You can proceed with divorce in Ontario as long as either you or your spouse has been ordinarily resident in Ontario for at least one year. A certified translation of your Chinese marriage certificate is typically required.
https://www.miaohelaw.ca/en/faq/matrimonial-home-dispute-ontario/	What happens to the matrimonial home if we cannot agree? | Miao He — Ontario Family Law	If the parties cannot agree on the matrimonial home, either can apply to the court. The court can order the home sold and proceeds divided, or one party to buy out the other. Both spouses have equal possession rights to the matrimonial home during separation, regardless of who owns it.
https://www.miaohelaw.ca/en/faq/net-family-property-equalization-ontario/	What is equalization of net family property? | Miao He — Ontario Family Law	Equalization of net family property is Ontario property division system. Each spouse calculates their Net Family Property (NFP): assets at date of separation minus debts minus pre-marital assets (with exceptions). The spouse with the higher NFP pays the other half the difference — called the equalization payment.
https://www.miaohelaw.ca/en/faq/new-immigrant-divorce-ontario/	Can a new immigrant get divorced in Ontario? | Miao He — Ontario Family Law	Yes. Ontario courts do not consider immigration status in divorce proceedings. As long as either spouse has been ordinarily resident in Ontario for at least one year, the court has jurisdiction. This applies regardless of whether you are a permanent resident, work permit holder, student, or visitor.
https://www.miaohelaw.ca/en/faq/no-arrest-restraining-order-ontario-family-law/	Police did not arrest — can I still get a restraining order in Ontario family court? | Miao He	Criminal and family-court standards differ. Non-arrest does not automatically bar a civil restraining order when FLA/CLRA tests are met with credible evidence — outcomes are case-specific.
https://www.miaohelaw.ca/en/faq/ontario-family-violence-beyond-physical/	What can be considered domestic violence in Ontario besides physical assault? | Miao He	Family violence in Ontario family law can include verbal abuse, harassment, stalking, isolation, coercive control, and financial abuse — but findings depend on evidence, not labels alone.
https://www.miaohelaw.ca/en/faq/outside-markham-hire-ontario-family-lawyer/	I live outside Markham — can I still hire you for an Ontario family law matter? | Miao He — Ontario Family Law	Yes. With an Ontario licence, we can represent family law clients province-wide. Whether you are in Toronto, Ottawa, London, or Windsor, distance is rarely a barrier: video meetings, e-signatures, and Ontario court e-filing can support the same quality of service as for local Markham clients. Justice in law is province-wide; professional service can be as well (subject to conflicts checks and scheduling).
https://www.miaohelaw.ca/en/faq/page/2/	FAQ · Page 2 | Ontario Family Law | Miao He	Ontario family law FAQ by Miao He — page 2 of 6 (54 questions). Divorce, custody, property, support, and more. 647-930-6688.
https://www.miaohelaw.ca/en/faq/page/3/	FAQ · Page 3 | Ontario Family Law | Miao He	Ontario family law FAQ by Miao He — page 3 of 6 (54 questions). Divorce, custody, property, support, and more. 647-930-6688.
https://www.miaohelaw.ca/en/faq/page/4/	FAQ · Page 4 | Ontario Family Law | Miao He	Ontario family law FAQ by Miao He — page 4 of 6 (54 questions). Divorce, custody, property, support, and more. 647-930-6688.
https://www.miaohelaw.ca/en/faq/page/5/	FAQ · Page 5 | Ontario Family Law | Miao He	Ontario family law FAQ by Miao He — page 5 of 6 (54 questions). Divorce, custody, property, support, and more. 647-930-6688.
https://www.miaohelaw.ca/en/faq/page/6/	FAQ · Page 6 | Ontario Family Law | Miao He	Ontario family law FAQ by Miao He — page 6 of 6 (54 questions). Divorce, custody, property, support, and more. 647-930-6688.
https://www.miaohelaw.ca/en/faq/parent-without-income-custody-canada/	Can a Parent Without Income Get Custody in Canada? | Miao He	Yes. Ontario decides custody on the best interests of the child — parent-child relationship, caregiving capacity, stability, family violence — not parental income.
https://www.miaohelaw.ca/en/faq/parents-down-payment-divorce-ontario/	My parents contributed to the down payment on our home — can that money be recovered in a divorce? | Miao He — Ontario Family Law	Not necessarily. The answer depends on four factors: whether the property is a matrimonial home or investment property, whose account the money was deposited into, whether the contribution was a gift or a loan, and what evidence exists to prove the parties
https://www.miaohelaw.ca/en/faq/payor-spouse-refuses-to-work-ontario/	Payor's Strategy When the Recipient Refuses to Work | Miao He	Ontario courts don
https://www.miaohelaw.ca/en/faq/pension-division-divorce-ontario/	Is my spouse pension divided in a divorce? | Miao He — Ontario Family Law	Yes. Pension plans are included in the equalization of net family property calculation. The value accrued during the marriage is included in the pension holder NFP. The method of division depends on the type of pension — defined benefit pensions require actuarial valuation.
https://www.miaohelaw.ca/en/faq/pre-marital-assets-divorce-ontario/	Can I keep assets I owned before marriage? | Miao He — Ontario Family Law	Generally yes — pre-marital assets can be excluded from the equalization calculation. But the exclusion must be properly documented, the assets must be traceable, and they must not have been commingled with marital property. The matrimonial home is a critical exception: its pre-marital value cannot be deducted.
https://www.miaohelaw.ca/en/faq/prenuptial-agreement-ontario/	Is a prenuptial agreement enforceable in Ontario? | Miao He — Ontario Family Law	Yes, but only if strict requirements are met. Both parties must sign voluntarily, each must receive independent legal advice from their own lawyer, both must fully disclose their financial situation, and the terms must be fair and reasonable. Agreements signed without these protections are at serious risk of being set aside.
https://www.miaohelaw.ca/en/faq/remarriage-certificate-divorce-ontario/	After I receive my Certificate of Divorce, when can I remarry? | Miao He — Ontario Family Law	Once you hold a Certificate of Divorce, you may remarry at any time — there is no further waiting period under Canadian law. Remember the two-step ending: the court first grants a Divorce Order; after the usual 31-day appeal window you may apply for the Certificate, which is the document that proves the marriage is legally ended.
https://www.miaohelaw.ca/en/faq/restraining-order-immigration-pr-work-permit/	Restraining order vs. non-contact order — immigration to Canada (work permit, PR) | Miao He	A police non-contact order is temporary and is not a criminal conviction; a civil restraining order is not a guilty verdict. Immigration impact after a conviction is case-specific — not automatic loss of every permit or PR card.
https://www.miaohelaw.ca/en/faq/separation-agreement-ontario/	What is a separation agreement and do I need one? | Miao He — Ontario Family Law	A separation agreement is a legally binding contract between spouses that sets out the terms of their separation: property division, support, and parenting arrangements. It is not legally required, but it is strongly recommended. A well-drafted agreement avoids court, saves money, and gives both parties certainty.
https://www.miaohelaw.ca/en/faq/separation-one-year-automatic-divorce/	Does being separated for one year mean we are automatically divorced? | Miao He — Ontario Family Law	No. Canada does not have automatic divorce. No matter how long you stay separated — one year, five years, even ten years — the marriage continues unless you actively apply to court for a divorce. One year of separation gives you the right to apply; it does not end the marriage by itself.
https://www.miaohelaw.ca/en/faq/separation-under-one-roof/	Can you be legally separated while still living under the same roof? | Miao He — Ontario Family Law	Yes. Ontario courts recognize separation under one roof. The law does not require spouses to physically live apart — what matters is whether they have substantively stopped living as a couple: separate bedrooms, separate finances, separate daily lives. Separation under one roof has the same legal effect as conventional separation, but proving it requires stronger evidence.
https://www.miaohelaw.ca/en/faq/spousal-support-amount-duration-ontario/	How Long Does Spousal Support Last in Ontario? | Miao He	Ontario weighs five factors: marriage length, both incomes, health, marital lifestyle, and career sacrifices. Long marriages 5–10+ years; 20+ may trigger indefinite support.
https://www.miaohelaw.ca/en/faq/spouse-credit-card-debt-divorce-ontario/	My husband ran up a lot of credit card debt during our marriage — do I have to pay it after divorce? | Miao He — Ontario Family Law	Not necessarily. It depends on the nature of the debt and where the money actually went — whether it supported joint household living expenses and whether it was truly personal to your spouse. Creditors generally cannot pursue you solely because you were married. If litigation is started, courts look closely at use of funds.
https://www.miaohelaw.ca/en/faq/spouse-refuses-divorce-ontario/	What if my spouse refuses to cooperate with the divorce? | Miao He — Ontario Family Law	A spouse who refuses to participate cannot stop a divorce. After one year of separation, you can proceed with a divorce application even without the other party cooperation. If they do not respond, the court can proceed in their absence and issue a Default Judgment.
https://www.miaohelaw.ca/en/faq/stay-home-10-years-spousal-support-ontario/	I stayed home full-time with the kids for 10 years of marriage — can I get spousal support after divorce? For how long? | Miao He — Ontario Family Law	You can apply for spousal support. Full-time caregiving and career sacrifice are important factors courts consider. Amount and duration are not fixed by a mandatory formula — judges weigh income disparity, length of marriage, dependency, and future earning capacity, often using the federal Spousal Support Advisory Guidelines (SSAG) as a non-binding range. Longer marriages and greater dependency can support longer or higher support, but every case differs.
https://www.miaohelaw.ca/en/faq/toronto-divorce-cost-how-much/	Toronto Divorce Cost (2026) | ~CAD $5,000 Uncontested | Separation Agreement + Application | Miao He	Toronto divorce costs vary by case type: many uncontested matters (separation agreement + divorce application) are often planned around roughly CAD $5,000 as an order-of-magnitude anchor; contested cases are usually hourly. Mandarin/English family lawyer serving Markham, Richmond Hill, Scarborough, and the GTA. Call 647-930-6688.
https://www.miaohelaw.ca/en/faq/toronto-urgent-restraining-order-timeline/	How fast is an emergency restraining order in Toronto? Police vs. family court | Miao He	Police non-contact orders can come quickly; civil restraining orders usually move by urgent motion, often aiming for a first court date within about two weeks in Toronto/GTA — subject to docket and evidence.
https://www.miaohelaw.ca/en/faq/what-is-ssag-ontario/	What Is SSAG? Why Aren't the Spousal Support Guidelines Mandatory? | Miao He	SSAG provides advisory ranges for Ontario spousal support amount and duration. Unlike the mandatory Federal Child Support Guidelines, SSAG is non-binding and judges retain substantial discretion.
https://www.miaohelaw.ca/en/faq/who-is-entitled-to-spousal-support-ontario/	Who Is Entitled to Spousal Support in Ontario? Three Bases of Entitlement | Miao He	Spousal support is not automatic in Ontario. The claimant must establish entitlement on one of three bases recognized in Bracklow: compensatory, non-compensatory, or contractual.
https://www.miaohelaw.ca/en/faq/why-canada-spousal-support-vs-china/	Why Does Canada Have Spousal Support When China Rarely Awards It? | Miao He	Chinese courts seldom award spousal support in routine divorces. Ontario treats it as an independent legal claim with developed law — courts may award it even when both spouses work.
https://www.miaohelaw.ca/en/faq/work-permit-spouse-pr-divorce-immigration/	I have a work permit and my spouse is a permanent resident — we are divorcing. Will my immigration status be affected? | Miao He — Ontario Family Law	An existing work permit or already-issued PR is not automatically lost simply because you divorce, assuming your original applications were truthful. The high-risk scenario is an in-land spousal sponsorship still in progress: separation can end the sponsor relationship and jeopardize the application — get coordinated family-law and immigration advice quickly.
https://www.miaohelaw.ca/en/hague-apostille/	Hague Apostille Canada China | Document Authentication | Miao He Law	Miao He provides Hague Apostille and document authentication services for use between Canada and China. Dual-licensed Ontario and China lawyer. 647-930-6688.
https://www.miaohelaw.ca/en/hamilton-chinese-family-lawyer/	Chinese Family Lawyer Hamilton | Video Consultation · Spousal Support · Mandarin | Miao He	Miao He serves Chinese-Canadian families in Hamilton — video consultations, spousal support, divorce, property division. Mandarin, no interpreter needed. 647-930-6688.
https://www.miaohelaw.ca/en/	Miao He — Chinese Family Lawyer Toronto | Ontario & China Dual-Licensed | H. LAW FIRM	Miao He (何淼) is a dual-licensed family lawyer in Ontario and China, serving the Chinese-Canadian community in the GTA. Divorce litigation, cross-border assets, child custody. Mandarin &#38; English. 647-930-6688.
https://www.miaohelaw.ca/en/kitchener-chinese-family-lawyer/	Chinese Family Lawyer Kitchener Waterloo | Student Divorce · Tech Assets · Mandarin | Miao He	Miao He serves Chinese-Canadian families in Kitchener and Waterloo — international student divorce, stock options, RSU division, Zoom consultations. Mandarin, no interpreter. 647-930-6688.
https://www.miaohelaw.ca/en/london-chinese-family-lawyer/	Chinese Family Lawyer London Ontario | Student Visa Divorce · Spouse Visa · Mandarin | Miao He	Miao He serves Chinese-Canadian families in London Ontario — student visa divorce, spouse visa implications, Western University, Zoom consultations. Mandarin, no interpreter. 647-930-6688.
https://www.miaohelaw.ca/en/markham-chinese-family-lawyer/	Chinese Family Lawyer in Markham | H. Law Firm · Miao He	H. Law Firm is based in Markham — the GTA
https://www.miaohelaw.ca/en/mississauga-chinese-family-lawyer/	Chinese Family Lawyer Mississauga | Stock Options · Pension · Cohabitation | Miao He	Miao He serves Chinese-Canadian families in Mississauga — high-income professionals, stock options, RRSP, pension division, cohabitation agreements. Mandarin, no interpreter. 647-930-6688.
https://www.miaohelaw.ca/en/newmarket-chinese-family-lawyer/	Chinese Family Lawyer Newmarket | Divorce Timeline · No Interpreter · Mandarin | Miao He	Miao He serves Chinese-Canadian families in Newmarket — no interpreter needed, full Mandarin service, courthouse experience at Superior Court of Justice Newmarket. 647-930-6688.
https://www.miaohelaw.ca/en/north-bay-chinese-family-lawyer/	Chinese Family Lawyer North Bay | Remote Divorce · Mandarin · Zoom | Miao He	Miao He serves Chinese-Canadian families in North Bay — fully remote Mandarin family law service, divorce, custody, separation agreements. Zoom consultations. 647-930-6688.
https://www.miaohelaw.ca/en/north-york-chinese-family-lawyer/	Chinese Divorce Lawyer North York | Condo Rights · Mandarin Family Law | Miao He	Miao He serves Chinese-Canadian families in North York — Finch, Sheppard, Yonge corridors. Condo matrimonial home rights, cross-border assets, child custody. Mandarin, no interpreter. 647-930-6688.
https://www.miaohelaw.ca/en/notary-public/	Notary Public Ontario | Mandarin Notary Services | Miao He Law	Miao He is a commissioned Notary Public in Ontario. Notarization services in Mandarin and English for documents used in Canada and China. Markham. 647-930-6688.
https://www.miaohelaw.ca/en/ottawa-chinese-family-lawyer/	Chinese Family Lawyer Ottawa | Federal Pension · Quebec Border · Mandarin | Miao He	Miao He serves Chinese-Canadian families in Ottawa — federal pension division, Ontario-Quebec cross-border cases, divorce, custody. Mandarin, Zoom consultations. 647-930-6688.
https://www.miaohelaw.ca/en/pricing/	Legal Fees | Miao He — Ontario Family Law Lawyer | Transparent Pricing	Transparent legal fees by Miao He: initial consultation $220+HST, uncontested divorce from $2,000, agreement drafting from $2,500. Hourly billing in 6-minute units. 647-930-6688.
https://www.miaohelaw.ca/en/privacy-policy/	Privacy Policy | Miao He Law	Privacy Policy for miaohelaw.ca — how we collect, use and protect your personal information.
https://www.miaohelaw.ca/en/richmond-hill-chinese-family-lawyer/	Chinese Divorce Lawyer Richmond Hill | Mandarin Family Law | Miao He	Looking for a Mandarin-speaking divorce lawyer near Richmond Hill? Miao He serves Chinese-Canadian families in Richmond Hill — high-value property, child custody, marriage contracts. Office in Markham. 647-930-6688.
https://www.miaohelaw.ca/en/scarborough-chinese-family-lawyer/	Chinese Family Lawyer Scarborough | Divorce · Custody · Property Division | Miao He	Miao He serves Chinese-Canadian families in Scarborough — Agincourt, Scarborough Town Centre. New immigrant divorce, multigenerational property, Chinese cultural custody. Mandarin, no interpreter. 647-930-6688.
https://www.miaohelaw.ca/en/smart-advocacy/	Smart Advocacy | Miao He — Ontario Family Law Lawyer	Litigation experience is the strongest negotiating tool. Miao He negotiates when it makes sense and litigates when necessary — always putting your interests first. 647-930-6688.
https://www.miaohelaw.ca/en/tag/case-conference/	case conference Hub | Miao He — Ontario Family Lawyer	Articles and legal insights on case conference by Miao He. Ontario family law, Mandarin &#38; English, 647-930-6688.
https://www.miaohelaw.ca/en/tag/china-canada-evidence-rules/	China Canada Evidence Rules Hub | Miao He — Ontario Family Lawyer	Articles and legal insights on China Canada Evidence Rules by Miao He. Ontario family law, Mandarin &#38; English, 647-930-6688.
https://www.miaohelaw.ca/en/tag/china-canada-recognition/	China–Canada Recognition Hub | Miao He — Ontario Family Lawyer	Articles and legal insights on China–Canada Recognition by Miao He. Ontario family law, Mandarin &#38; English, 647-930-6688.
https://www.miaohelaw.ca/en/tag/chinese-family-lawyer-gta/	Chinese family lawyer in the GTA: Articles on Ontario separation & divorce | Miao He	Ontario divorce &#38; family law articles for Chinese-speaking readers across the GTA — parenting, support, cross-border issues, and how regional court logistics affect your file.
https://www.miaohelaw.ca/en/tag/chinese-family-lawyer-toronto/	Chinese family lawyer Toronto: downtown, midtown & city-wide family law | Miao He	Toronto-focused Ontario family law articles for Mandarin and English readers — separation, divorce orders, parenting, support; city logistics, one province-wide legal framework.
https://www.miaohelaw.ca/en/tag/chinese-family-lawyer/	Chinese family lawyer in Ontario: Practical Guide & Legal Insights | Miao He	A practical hub for Chinese-Canadian families navigating Ontario divorce and separation: parent contributions, informal loans, assets in China, WeChat evidence, and culturally informed legal strategy.
https://www.miaohelaw.ca/en/tag/cross-border-divorce/	Cross-border Divorce Hub | Miao He — Ontario Family Lawyer	Articles and legal insights on Cross-border Divorce by Miao He. Ontario family law, Mandarin &#38; English, 647-930-6688.
https://www.miaohelaw.ca/en/tag/divorce-costs-ontario/	Divorce costs in Ontario: retainers, court fees & what drives the bill | Miao He	What drives Ontario divorce cost: retainers, court fees, disclosure, contested vs uncontested, FRO — articles for fee-sensitive searches, not generic pricing quotes.
https://www.miaohelaw.ca/en/tag/divorce-ontario/	Divorce Ontario: Practical Guide & Legal Insights | Miao He	A practical hub on divorce in Ontario covering property division, parenting, support, disclosure, procedure, and enforcement — including what to do when the other party refuses to cooperate.
https://www.miaohelaw.ca/en/tag/domestic-violence-lawyer-ontario/	domestic violence lawyer Ontario Hub | Miao He — Ontario Family Lawyer	Articles and legal insights on domestic violence lawyer Ontario by Miao He. Ontario family law, Mandarin &#38; English, 647-930-6688.
https://www.miaohelaw.ca/en/tag/dual-licensed-lawyer/	dual-licensed lawyer Hub | Miao He — Ontario Family Lawyer	Articles and legal insights on dual-licensed lawyer by Miao He. Ontario family law, Mandarin &#38; English, 647-930-6688.
https://www.miaohelaw.ca/en/tag/electronic-evidence/	Electronic Evidence Hub | Miao He — Ontario Family Lawyer	Articles and legal insights on Electronic Evidence by Miao He. Ontario family law, Mandarin &#38; English, 647-930-6688.
https://www.miaohelaw.ca/en/tag/family-court-procedure/	family court procedure Hub | Miao He — Ontario Family Lawyer	Articles and legal insights on family court procedure by Miao He. Ontario family law, Mandarin &#38; English, 647-930-6688.
https://www.miaohelaw.ca/en/tag/family-lawyer-consult/	family lawyer consult Hub | Miao He — Ontario Family Lawyer	Articles and legal insights on family lawyer consult by Miao He. Ontario family law, Mandarin &#38; English, 647-930-6688.
https://www.miaohelaw.ca/en/tag/family-violence-ontario/	family violence Ontario Hub | Miao He — Ontario Family Lawyer	Articles and legal insights on family violence Ontario by Miao He. Ontario family law, Mandarin &#38; English, 647-930-6688.
https://www.miaohelaw.ca/en/tag/gta-family-law/	GTA family law Hub | Miao He — Ontario Family Lawyer	Articles and legal insights on GTA family law by Miao He. Ontario family law, Mandarin &#38; English, 647-930-6688.
https://www.miaohelaw.ca/en/tag/gta-family-lawyer/	GTA family lawyer: one labour market, many family courts | Miao He	GTA-wide Ontario family law index: divorce, separation agreements, parenting, support — for readers who search “GTA” before picking one municipality; one provincial statute set.
https://www.miaohelaw.ca/en/tag/high-conflict-litigation/	high-conflict litigation Hub | Miao He — Ontario Family Lawyer	Articles and legal insights on high-conflict litigation by Miao He. Ontario family law, Mandarin &#38; English, 647-930-6688.
https://www.miaohelaw.ca/en/tag/hourly-billing-family-lawyer/	hourly billing family lawyer Hub | Miao He — Ontario Family Lawyer	Articles and legal insights on hourly billing family lawyer by Miao He. Ontario family law, Mandarin &#38; English, 647-930-6688.
https://www.miaohelaw.ca/en/tag/how-to-choose-divorce-lawyer/	how to choose divorce lawyer Hub | Miao He — Ontario Family Lawyer	Articles and legal insights on how to choose divorce lawyer by Miao He. Ontario family law, Mandarin &#38; English, 647-930-6688.
https://www.miaohelaw.ca/en/tag/imputed-income-ontario/	推定收入Ontario Hub | Miao He — Ontario Family Lawyer	Articles and legal insights on 推定收入Ontario by Miao He. Ontario family law, Mandarin &#38; English, 647-930-6688.
https://www.miaohelaw.ca/en/tag/jurisdiction-strategy/	Jurisdiction Strategy Hub | Miao He — Ontario Family Lawyer	Articles and legal insights on Jurisdiction Strategy by Miao He. Ontario family law, Mandarin &#38; English, 647-930-6688.
https://www.miaohelaw.ca/en/tag/mandarin-divorce-lawyer-ontario/	Mandarin divorce lawyer Ontario: clear advice in your first language | Miao He	Mandarin-language Ontario family law: divorce procedure, post-reform parenting terms, support, evidence — precision in both languages, not slogan translations.
https://www.miaohelaw.ca/en/tag/markham-divorce-lawyer/	Markham divorce lawyer Hub | Miao He — Ontario Family Lawyer	Articles and legal insights on Markham divorce lawyer by Miao He. Ontario family law, Mandarin &#38; English, 647-930-6688.
https://www.miaohelaw.ca/en/tag/markham-family-lawyer/	Markham family lawyer in Ontario: Practical Guide & Legal Insights | Miao He	A practical hub for Markham clients dealing with Ontario separation and divorce where the real issues include cross-border assets, parent down payments, and documentation that must hold up in court.
https://www.miaohelaw.ca/en/tag/miao-he-lawyer/	Miao He: Ontario Family Law Articles & Practical Insights (Mandarin/English) | Miao He	A hub of family-law articles by Miao He, focusing on Ontario divorce and separation strategy, financial disclosure, property division, parenting, support, and cross-border Canada–China issues.
https://www.miaohelaw.ca/en/tag/ontario-family-court/	Ontario Family Court Hub | Miao He — Ontario Family Lawyer	Articles and legal insights on Ontario Family Court by Miao He. Ontario family law, Mandarin &#38; English, 647-930-6688.
